"","County","State","DIST_br","DIST_fu","DIST_ho","DIST_in","DIST_li","DIST_ma","DIST_hi","DIST_sc"
"2420","Van Buren County","Tennessee",2156.65863394,21786.053098,21432.14688,9533.48069082,65372.826208,132003.91238,10550.2507894,824.0248468
"2421","Warren County","Tennessee",1460.89298551111,7796.58705416667,11327.4218786111,7328.11459424111,52218.0767383333,161480.7055,32391.7492133333,2805.99574745556
"2422","Washington County","Tennessee",842.114583994737,9920.76309288947,8236.06393507368,4410.96816916842,6907.10643003684,11324.6717279474,12094.7293080263,1500.70221148421
"2423","Wayne County","Tennessee",1383.58598305714,28089.0973342857,16376.7550937143,6876.50998132857,79756.6490585714,175919.980842857,122489.178342857,1691.73906482857
"2424","Weakley County","Tennessee",1181.81789623286,7759.5159515,9311.13152521429,5775.57470471429,27602.3064921429,132346.839392857,91685.5398764286,1818.89956457857
"2425","White County","Tennessee",1281.604157125,19420.1337945833,8354.26086008333,5826.89160328333,76599.7554716667,131896.381108333,35726.1793425,1775.145890275
"2426","Williamson County","Tennessee",886.265767871429,6090.32590404286,12151.5026856429,2826.21869111429,41839.1051985714,117307.861516429,29692.6354407143,2420.92103185714
"2427","Wilson County","Tennessee",833.957110046667,7538.99369397667,10527.25214648,4664.28115739333,22013.9949780333,125969.56632,31246.304937,2065.21496653
"2428","Anderson County","Texas",1617.31943878182,11052.3910111364,12006.4672289091,8032.27904562273,91413.5086845454,68523.2384754545,151984.821590909,4314.87449549091
"2429","Andrews County","Texas",23936.8294032353,14572.9513714941,18169.2798410588,12494.7430854588,331280.803376471,47060.1303035294,163341.714564706,14405.6503426706
"2430","Angelina County","Texas",1826.19175283808,12227.0285201923,11978.7326251923,4748.31767823846,8901.53376819808,118040.719084615,204101.377603846,4657.8140663
"2431","Aransas County","Texas",2002.110228405,19674.5432505,20101.3676033,5748.22701688,50636.537003,199366.17927,182738.74482,6413.9219898
"2432","Archer County","Texas",1895.9019819,14456.55664,18330.372421,6422.845642,155427.92575,173261.2019,205766.24015,9643.6436195
"2433","Armstrong County","Texas",7041.84067168,19239.557182,39867.419568,17390.2505638,39499.94765,338810.0607,163592.51054,11886.527073
"2434","Atascosa County","Texas",1930.17640788107,28856.1788396679,19034.0954331786,8049.02404675714,62056.1909007143,60731.8032589286,139621.063285714,13325.6261188929
"2435","Austin County","Texas",1113.11643565231,16733.1960776923,17850.9548885385,8530.89260276615,55375.3114830769,43974.2871592308,50095.9552276923,4072.46836701538
"2436","Bailey County","Texas",6223.123209,5410.395669,5614.555262,4622.011212,125911.775,250918.1306,103985.0788,5142.61778
"2437","Bandera County","Texas",2315.69459177273,16809.600265,37267.4311209091,15938.1592397364,63411.1810318182,59187.3840154545,66823.6730909091,15838.6486168182
"2438","Bastrop County","Texas",1903.658274806,13422.93731772,22154.55587976,5215.175298504,10040.93417292,42174.9770316,32693.863306,3801.311844988
"2439","Baylor County","Texas",1625.24745013333,40518.1356366667,7709.564695,2665.54282891667,193310.8699,208041.494233333,238130.238133333,7198.79879966667
"2440","Bee County","Texas",823.870602957143,11966.3512054286,11991.7038182857,7763.62190142857,79422.0807642857,140210.415714286,202420.4473,11480.1502218571
"2441","Bell County","Texas",793.531950766875,6438.9620688275,9038.82238774,4631.86902207988,20964.85802335,53670.88528575,28783.4260779375,2975.903433925
"2442","Bexar County","Texas",496.490103843154,3224.84840553559,5622.72181395233,2116.94740822667,14713.7916900455,14448.6235050072,84954.3676903226,1637.46520332477
"2443","Blanco County","Texas",2137.58036085,10661.1981728125,27422.24571375,6257.8028986875,55586.16200375,53024.24299125,36652.3884575,10579.759339375
"2444","Borden County","Texas",20770.26722,15539.78644,35858.91665,27109.5466,250769.206,110865.7804,73678.29416,15378.55388
"2445","Bosque County","Texas",1016.48527931667,15578.2889885,14090.4729685,17246.4861716667,66518.541785,102885.116006667,109144.37401,13686.1602445
"2446","Bowie County","Texas",983.496274859333,18156.2058064333,10406.7773625567,3485.80299016,99823.1368546667,110475.796745667,40627.034334,4134.23377503767
"2447","Brazoria County","Texas",1169.86784813019,10572.2303609132,12358.9872548302,5158.84747466547,18598.1678382679,43803.9434911887,42892.486765283,4540.09484330755
"2448","Brazos County","Texas",945.608154016207,5680.61313134483,8053.92164710345,3593.10771479448,75783.7418868965,88968.0670672414,96445.7710324138,3196.31090044483
"2449","Brewster County","Texas",107.5332457,59723.69357,115796.1887,1744.113931,371528.4308,329916.5066,306791.4501,33376.75652
"2450","Briscoe County","Texas",12369.91774,23933.8037,31685.15497,20257.6351,69327.96329,299552.8074,124895.6002,130.8139211
"2451","Brooks County","Texas",12249.0447491857,53410.52996,56825.4994142857,9959.59105271714,108573.681751429,89502.5974814286,345571.0296,24788.1826393429
"2452","Brown County","Texas",1450.4380030625,38429.00468375,39479.61821625,7147.33405940125,137341.9668625,173693.2,146615.0587375,6795.758399925
"2453","Burleson County","Texas",1711.14274015,25526.1402314286,17179.6046552857,6841.96326700429,72002.5690735714,97078.2174864286,72306.3479442857,7990.72745714286
"2454","Burnet County","Texas",1682.47744168208,10427.8122969583,10353.5793697408,8713.62363198333,53269.53591,49135.2979291667,25847.70086375,7338.85466162083
"2455","Caldwell County","Texas",1335.32568607,10242.22487515,20083.34434365,5946.825690012,38265.134976,46562.497232,61824.8880425,8197.05110915
"2456","Calhoun County","Texas",1618.72075678333,28610.5454253333,16685.8891603333,8181.46077083333,15712.6638878333,152628.836883333,117509.423248333,8047.70964033333
"2457","Callahan County","Texas",960.217067435,14942.451833,30855.83829,4694.27276375,191467.398825,216236.22665,222677.759425,11142.5752682
"2458","Cameron County","Texas",1274.13143876031,7876.77731847662,7981.24135242615,3935.32365596738,177919.722787692,23656.7262394923,405158.424484615,2736.49577504062
"2459","Camp County","Texas",1614.33712368571,19027.2538114286,6599.09381632857,6089.11048,48980.6080785714,50261.6912571429,72585.9023342857,5680.98715912857
"2460","Carson County","Texas",2205.43064849556,11181.2090437778,27429.4155366667,8252.2455979,38635.29762,350143.931722222,194674.588277778,5600.951515
"2461","Cass County","Texas",1471.57031072273,15066.257977,14705.2970871364,6994.50419301364,63441.4067372727,78052.3050754545,18165.3704946818,9262.55416827273
"2462","Castro County","Texas",9621.4692955,7936.0287355,5764.522032,6125.5583695,80744.598055,282473.09035,117580.0301,5691.035334
"2463","Chambers County","Texas",1479.31520276778,6846.94035982778,16152.8449839444,5693.97976185556,54139.0288711111,25994.8974317222,60736.9477227778,6305.57334578889
"2464","Cherokee County","Texas",1444.189539475,12509.2373661333,11204.3809409333,6253.13569812967,56559.9936276667,45979.438363,165248.6849,6359.73164781333
"2465","Childress County","Texas",1060.31095125,27665.0654,26893.646235,6449.71726169,160904.9993,260574.1683,189990.5743,9300.8450895
"2466","Clay County","Texas",540.798213996,18207.2939299,14004.3727984,6731.326975921,125511.73884,148882.93835,179272.05859,9239.1242151
"2467","Cochran County","Texas",38158.39241,19335.653015,20337.401555,8328.14785959,197909.82455,177339.0101,81264.99425,13791.874075
"2468","Coleman County","Texas",1425.74980055,16258.8027176667,15178.0597928333,8833.93668884,179944.164916667,212413.223283333,185441.203066667,10327.350811
"2469","Collin County","Texas",623.754177064478,5219.00177115925,9918.80772021791,3946.92301627493,7570.47779865687,18876.2233331194,42809.2728432836,2712.3223476209
"2470","Collingsworth County","Texas",232.25724005,18028.3534,14926.16458,16619.286865,138171.19795,258939.8831,206775.48855,15130.42616
"2471","Colorado County","Texas",843.644924895833,10443.3969429167,8541.32401575,7053.987278,80243.557005,67346.9371691667,55164.1207241667,4884.25198775
"2472","Comal County","Texas",1116.85021333032,7272.43783570968,9472.37366180968,4115.4275623,46057.2616264516,28099.0905183548,68291.9964103226,5194.04835941548
"2473","Comanche County","Texas",1560.71401516667,5422.19272566667,5901.09834766667,4448.40744203333,116036.868066667,156441.147933333,143274.0886,3306.51417566667
"2474","Concho County","Texas",787.21306665,22404.10607,35254.10435,23132.022675,207447.6477,219173.72295,177468.55765,31447.801525
"2475","Cooke County","Texas",745.064704789231,9704.91682316923,11211.7770093077,10285.7137202692,40665.2127892308,54012.4089453846,96081.2194207692,7327.72402301538
"2476","Coryell County","Texas",838.686203382105,22467.7871761053,12607.4363215789,6704.06147987579,26957.3377773684,75188.6857726316,50207.5120368421,4003.40081053158
"2477","Cottle County","Texas",2376.287562,71469.12796,56743.85448,16278.1271315,177751.5599,284911.60895,149663.51545,17499.5074865
"2478","Crane County","Texas",3912.057013,37198.14237,38375.66334,15277.78089,339056.7906,71812.81999,206231.2226,19007.38444
"2479","Crockett County","Texas",1504.2397973425,39486.937555,38659.656487875,6937.10384425,302392.444175,162650.3225125,254976.6013375,15769.399723375
"2480","Crosby County","Texas",7159.46663823333,10498.9670773333,10498.3074813,9622.25603382667,170534.978533333,202282.260966667,50534.7427066667,7260.5712253
"2481","Culberson County","Texas",1435.91446125714,45206.7874628571,79697.4023657143,24035.6714312857,183435.568442857,189594.181542857,75068.6068771429,35196.9842285714
"2482","Dallam County","Texas",389.4980625,30276.64694,30976.90265,19805.5935,117692.7489,365978.2836,176736.8468,20146.96034
"2483","Dallas County","Texas",349.091155255305,2214.04230093732,4645.44618615152,1032.32103276186,2033.55791986841,12908.8200983701,13515.9348347899,975.780563569756
"2484","Dawson County","Texas",11425.14123175,19160.10628925,17969.623296,8684.7734401,273598.681325,79211.5439025,97624.589665,17213.5773605
"2485","Deaf Smith County","Texas",3643.61310233333,10662.1266548333,13949.0100001667,7980.803148,52815.1416883333,324826.8436,124060.787066667,10110.3365556767
"2486","Delta County","Texas",2060.50246,21597.85719,10464.5405795,12833.522355,87187.74287,92147.8813,122815.1496,3563.3915115
"2487","Denton County","Texas",741.852738286032,3992.32384422381,10603.816572146,4887.31774370206,7819.63376229365,28294.1701076032,51108.4484934921,3460.72665828571
"2488","DeWitt County","Texas",1347.00319798,14830.606436,17769.7485376,12950.54019314,90776.036584,109833.899354,148396.55942,7987.1164394
"2489","Dickens County","Texas",705.325099,26779.89051,22265.58948,16527.92815,184110.1262,211904.4126,78817.86323,19622.65615
"2490","Dimmit County","Texas",875.025165056,15783.633962,19007.847238,7129.6287166,151374.65624,145697.20856,200445.85284,16024.592197
"2491","Donley County","Texas",173.5249268,40620.01063,24970.89811,8985.468164,101843.2244,298192.6408,176827.0662,9222.981469
"2492","Duval County","Texas",3102.99559366667,62680.0016766667,66610.7571533333,10285.49808575,104365.675116667,155883.422833333,288140.16985,14773.2381888333
"2493","Eastland County","Texas",1026.3454726325,9472.615388625,13702.1429646667,3940.47646766333,128849.6026,153984.309433333,186064.296441667,7138.34637241667
"2494","Ector County","Texas",1649.6009431414,5539.09628321228,8041.97700154561,2713.74762660053,363952.044757895,30892.6807896491,197490.265535088,3134.02671007193
"2495","Edwards County","Texas",1455.77220635,33644.565565,64394.21873,19672.04663,187145.23125,182220.47945,161285.9721,15992.11143
"2496","El Paso County","Texas",1047.74101756263,3174.89813574015,7130.19580851533,2129.1521089881,4702.41543674423,10486.2988187504,9697.33836519708,1720.54940823088
"2497","Ellis County","Texas",645.27994825871,8644.22082703226,10621.132290871,3088.75072706355,25400.777059129,51336.5169758065,44756.0277851613,4789.99775784968
"2498","Erath County","Texas",2629.95901786667,12596.2339388333,14471.68965175,9701.033712075,84231.4460066667,113119.248793333,138827.908291667,8989.55622316667
"2499","Falls County","Texas",1042.94412783333,21577.9798433333,17903.7420066667,4046.22573606667,64482.22868,95030.8892733333,65979.5382666667,6543.12895166667
"2500","Fannin County","Texas",998.036665766667,14494.62228,17200.4991705,8107.80696933333,64085.2815983333,43940.625095,113290.430503333,4752.55157733333
"2501","Fayette County","Texas",1008.74634935214,14138.9094375714,18441.4590960714,8831.34725654286,48381.3574285714,90752.4405964286,78327.792625,6171.42329557857
"2502","Fisher County","Texas",1593.125487,27938.3986,25657.13549,21170.12924,258148.9108,191571.817,187282.2447,16699.70665
"2503","Floyd County","Texas",6734.572172,9891.533571,17456.69352,17214.44818,145185.5897,218082.4896,48284.54287,16813.90333
"2504","Foard County","Texas",3440.7386875,46039.152745,39648.92924,7210.637436,236441.41315,263382.7091,198956.7408,31692.585025
"2505","Fort Bend County","Texas",701.530809583636,4336.593517,7948.67088157273,3607.84848940182,14751.5939609273,11776.3292525927,34267.0077981455,3153.73958340873
"2506","Franklin County","Texas",986.833188,5586.624279,17452.846805,6587.0512715,76929.36226,79073.50532,92170.178195,5618.0190235
"2507","Freestone County","Texas",2335.89535335889,15356.7776457778,16479.9638652222,7341.0240727,116400.247055556,111203.49329,138750.498177778,5636.01953588889
"2508","Frio County","Texas",751.556121266667,25912.7662266667,14188.6108225667,6282.928841,76490.64967,71287.72181,138648.649866667,9327.80377858333
"2509","Gaines County","Texas",30294.6883611111,12729.99263,26461.1234213333,9696.23368044444,281454.108244444,97109.2563777778,122608.122513333,9734.26824466667
"2510","Galveston County","Texas",1602.02443181636,4502.76768368788,6792.32758500455,2738.39886711121,28424.5239822273,38230.0695934848,11181.5098036212,3366.37557037273
"2511","Garza County","Texas",3593.010779754,16203.720978,15770.0206276,15074.0433216,228393.05222,148224.36268,63732.328152,15139.878551
"2512","Gillespie County","Texas",1384.41618608667,10015.0030581667,34649.321275,9696.34245866667,91968.7631783333,90694.1768733333,17982.1015033333,5772.542021
"2513","Glasscock County","Texas",8170.2960495,52273.42306,58201.714335,26195.857815,361608.1049,68036.66414,208512.55085,51317.17208
"2514","Goliad County","Texas",571.82872703,15463.1405096667,28223.2741666667,14262.3177293333,77525.12388,134305.1798,163723.172166667,10998.3665086667
"2515","Gonzales County","Texas",870.185514512941,31772.7379705882,23875.9478831765,6119.74072568824,69080.1006094118,85483.3901158824,110313.008606471,7554.61579664706
"2516","Gray County","Texas",2215.90260105882,14463.0595338471,20433.2644561176,9038.36250664706,94121.0760029412,296002.306629412,226333.8214,8870.12432258824
"2517","Grayson County","Texas",921.422087418781,8332.39871302927,9962.86574274878,5345.10611239366,50431.4027729268,13505.3281899512,99695.6554556098,4317.71695689268
"2518","Gregg County","Texas",1047.47903847157,5966.52827726275,6776.54794767118,2603.30164658922,4258.39352785882,12197.8270936275,92839.5227478431,2798.19131129412
"2519","Grimes County","Texas",1309.09788153609,15622.2265813913,30077.900963913,7637.99625206522,35939.1788211739,52315.6836356522,109372.592408696,7963.63331920435
"2520","Guadalupe County","Texas",1169.71976393889,5545.46200859444,8132.05661233333,4283.38249157278,50792.0845772222,32276.63927,90855.4616688889,4051.96133067
"2521","Hale County","Texas",934.74373357,12250.069805,16940.4256431,7575.50900117,118110.9261,236985.65865,61923.940517,4577.57238402
"2522","Hall County","Texas",3068.708796,63510.9308,46060.36988,23103.73596,154617.0465,297551.6908,150751.8693,26135.45155
"2523","Hamilton County","Texas",1079.681198,11636.3971,11469.90975,10239.41577,85832.00558,136293.8587,110787.5601,10913.98347
"2524","Hansford County","Texas",4977.766667,28946.40234,29338.81816,19582.27069,136783.2603,358575.5784,248448.788,14734.42644
"2525","Hardeman County","Texas",1542.25958066667,27972.9843233333,4457.3796448,11513.7947483333,223286.2137,235008.706333333,218004.297533333,1731.46951326667
"2526","Hardin County","Texas",1218.50054770412,13021.7343830941,31184.7766064706,5365.52858868235,75331.3511058823,26871.2109991765,123604.934276471,7464.14413188235
"2527","Harris County","Texas",546.167861202577,3143.21820575362,4539.70640019991,1649.740712211,14429.7709240527,7805.64393116936,58349.0938606442,1303.82055555284
"2528","Harrison County","Texas",894.49044081,8460.195551,8728.30357882759,4201.65387257966,9296.93925335172,35175.3080092414,70768.2220186207,3589.36268887931
"2529","Hartley County","Texas",9253.226965258,22924.0286726,26895.9348738,12675.554966,90896.015998,378013.79492,133980.9438,22274.593534
"2530","Haskell County","Texas",939.3689229,5096.004978,21076.3457,7166.197639,240434.8091,239050.4876,179733.8181,7138.454716
"2531","Hays County","Texas",1350.80166204033,7530.69529573,17243.8613089667,8774.357600387,27063.4672726667,29222.0110916667,46066.8679583333,4056.69813836
"2532","Hemphill County","Texas",1569.3687566,16205.641636375,15015.34634925,7293.36967116875,152317.6994375,249821.2168875,258135.7121625,11489.302110125
"2533","Henderson County","Texas",1225.13894664409,12065.8996108182,18753.3787257727,10359.4868727109,61086.14729,49527.4598077273,108532.403055909,5727.58412015909
"2534","Hidalgo County","Texas",2201.26847798602,6128.56717158426,8723.25678808704,4559.03602518944,174806.947808333,15697.6987392028,413527.372243519,2587.54930065741
"2535","Hill County","Texas",1089.37956069588,12282.8038593529,11446.772299,10463.4077688941,63073.0857488235,94660.5839388235,94754.1656529412,5979.29410166471
"2536","Hockley County","Texas",22077.8990420333,7577.841729,9772.939193,7215.51892713333,174026.389133333,183300.124766667,46689.23618,8385.69347603333
"2537","Hood County","Texas",1233.90480590125,3038.703823075,7823.06783575,5166.445118,40122.0620725,68993.67872875,97167.37774875,2608.6657841625
"2538","Hopkins County","Texas",1246.44647115619,10735.1528396667,10954.0627940476,7987.30909404762,77497.2150809524,87602.4484857143,115475.706664286,6618.854983
"2539","Houston County","Texas",2015.46364454545,11488.0091223636,11274.3155771818,6468.69380560909,67284.39657,100065.172821818,194197.551863636,3017.5676031
"2540","Howard County","Texas",1408.52275619667,10662.1209542,12530.4685172,8660.35085132667,328757.471813333,65312.980514,152421.622826667,7290.21384498667
"2541","Hudspeth County","Texas",847.9634336525,49629.375015,95646.29411,33191.737746375,92196.78585875,104079.3415575,79152.9008175,33689.0334085
"2542","Hunt County","Texas",885.835074639706,9413.64047098235,12518.1861109,8949.07619136794,43200.0208005882,53163.1457082353,77561.6684329412,4711.34163060588
"2543","Hutchinson County","Texas",1617.94403831818,13283.0781588182,11064.3890960909,6894.94723509091,65711.4137181818,350978.360127273,213821.359372727,8658.937722
"2544","Irion County","Texas",1002.18117476667,47261.3858,33545.3878266667,27426.6187266667,300358.864233333,142906.8323,239993.5461,9791.5865547
"2545","Jack County","Texas",1996.03963966667,30203.32214,7329.29922366667,1495.9439277,80412.8340966667,94401.9093733333,129985.74,6214.06339316667
"2546","Jackson County","Texas",867.721778866667,38541.6674783333,8639.56520383333,5318.54799953333,34039.5140283333,119853.002233333,81824.2858383333,7817.66769138333
"2547","Jasper County","Texas",1297.81935189533,10089.1223965333,17864.9811275267,8083.262144258,83560.2957253333,77945.3487293333,188291.795166667,8147.53731078
"2548","Jeff Davis County","Texas",478.933940863333,41213.0882666667,44279.83425,25958.1606433333,251690.919633333,225501.285833333,165923.8255,22262.4149833333
"2549","Jefferson County","Texas",628.205656158276,5533.75401172241,7384.96881422241,2991.84371119638,101542.022159138,17976.2124356207,108372.04147569,2161.72919525345
"2550","Jim Hogg County","Texas",2561.565902,70009.01132,73300.53947,7682.695076,148027.9879,129769.6712,324139.88255,15479.432197
"2551","Jim Wells County","Texas",1274.48487164357,29883.8390985714,36234.6234642857,5533.35694274286,64412.6595771429,168452.122407143,275899.086942857,7167.2808475
"2552","Johnson County","Texas",1286.86442117447,8245.65629979737,12871.7350431974,4860.55221709316,16978.1292251289,51168.0155381579,68549.9902273684,4173.27569580263
"2553","Jones County","Texas",1099.086,6673.727022,5021.319006,4420.525996,232928.0822,221583.2059,198344.2033,5345.699858
"2554","Karnes County","Texas",2030.45514938,12419.2380854,12362.6462104,8152.800536,89466.72524,88976.651668,164362.8088,4791.26862878
"2555","Kaufman County","Texas",617.092994554687,6844.29929517813,10536.1149240969,7146.18871310937,14484.8456393062,48499.735808125,53652.139295,5324.48052462187
"2556","Kendall County","Texas",1784.2823831475,6653.257659775,28248.4500725,4422.1403045,37938.7871375,37610.80323625,44440.99476875,3653.063172875
"2557","Kenedy County","Texas",3033.50888803333,59793.7557133333,61394.6889366667,30884.3117,95545.9628466667,77526.5070766667,334304.7697,16693.4518973333
"2558","Kent County","Texas",866.2856276,37351.22786,44622.05554,6155.544133,251798.0745,167634.9804,108820.2253,22812.11373
"2559","Kerr County","Texas",1724.10578533833,8963.65148734167,12757.9234908333,7502.14687669833,87531.9586925,85538.7989433333,42590.1228225,6931.18671714167
"2560","Kimble County","Texas",355.033276767143,7666.23510558571,7688.85856228571,3764.53343245571,158286.004385714,155766.581857143,100553.996711429,7115.38567314286
"2561","King County","Texas",1379.528989,50169.51192,54861.80275,2175.634672,220289.8864,244106.5799,139499.1667,41646.60772
"2562","Kinney County","Texas",5826.8342415,39345.52004,38260.01757,11943.17477,188496.3632,182570.27455,190290.27485,15929.5691
"2563","Kleberg County","Texas",636.16709586375,6061.854769625,7105.123221,2096.74376045,50377.18010375,144503.4538125,283131.32795,3628.3250301625
"2564","Knox County","Texas",1790.51710216667,9256.992453,35011.6847866667,10075.654266,219190.791166667,236332.330833333,207025.1692,25032.7027833333
"2565","La Salle County","Texas",1224.15724135778,45637.0393744444,40558.0570555556,11462.1978377889,147165.961066667,142880.7213,213975.564355556,14011.2671518889
"2566","Lamar County","Texas",1293.09575605579,10104.5636910474,9907.90808516842,6638.28651605263,113579.518982105,98999.96095,137420.637436842,3946.35791023684
"2567","Lamb County","Texas",4122.0103664,9807.06988582,9322.2587995,4937.7639936,138198.70088,221132.45322,66738.883536,1817.91195404
"2568","Lampasas County","Texas",2140.501276204,32507.940696,37204.814882,4646.9317018,48207.62171,80299.338072,53946.897934,7362.3017478
"2569","Lavaca County","Texas",1024.3009504875,23405.57332125,24341.33380125,5832.1742535625,73005.34126125,118784.11532,103603.0848825,10440.09315725
"2570","Lee County","Texas",1228.57758675556,7536.69647086667,25386.4456722222,8006.95171034444,40423.7656722222,77600.6895955556,45862.6291277778,3386.31066763333
"2571","Leon County","Texas",1698.923963725,24818.483735,35424.59428,10163.8760025312,110523.892556875,114399.571965625,147037.89185,9256.2557168125
"2572","Liberty County","Texas",820.651173735897,11769.8292651,12758.4168969231,5302.62006981795,27596.156216441,34562.6964074359,89563.8217697436,5206.00723757692
"2573","Limestone County","Texas",1088.74290946154,22845.9972843077,19112.7311745385,7393.99305253846,113846.854669231,135537.081523077,115060.406363077,8261.32120665385
"2574","Lipscomb County","Texas",11057.58352,11772.66547,29042.93048,11737.98639,178986.3946,240417.9948,243633.3611,11646.75028
"2575","Live Oak County","Texas",527.217690781667,18581.94465375,35833.0055133333,5426.2096069,88419.3510533333,133105.381044167,211152.386983333,15011.7719121167
"2576","Llano County","Texas",1546.964334846,18723.6003414,16100.0675325,16862.384268,89547.491818,84212.617965,56916.205253,8578.17501121
"2577","Lubbock County","Texas",2217.990918314,5002.67516190429,5872.89067099429,2687.65196275686,181423.490611429,173030.865167143,10308.0409618743,3122.52341880571
"2578","Lynn County","Texas",6589.43282905,21746.133245,22596.694545,8211.583159,212691.56065,142700.00105,34686.13651,5952.537168
"2579","Madison County","Texas",1339.98886875,12187.9904988889,14327.7764658889,11455.7661131,76225.32191,81793.8234366667,139403.864055556,6924.402415
"2580","Marion County","Texas",2410.33108733333,24992.3884666667,20910.48998,9220.60242033333,30156.8648366667,43574.3757566667,47352.20159,9153.38773266667
"2581","Martin County","Texas",4288.22651558333,19794.952443,27407.3891383333,4532.66235046667,325875.8664,33318.2275616667,148872.832733333,18268.8747301667
"2582","Mason County","Texas",1489.8526062,11137.805031,49594.267395,10891.2129485,139418.6243,136541.57045,81726.82074,6029.1538425
"2583","Matagorda County","Texas",1026.07137956667,15824.19556234,15189.2337783333,9910.3751036,47176.1406846667,85129.0992566667,62909.5764873333,6223.44685855333
"2584","Maverick County","Texas",4169.736172,68534.9367725,22314.3109605,15117.00943975,196410.70935,190303.35865,225628.324825,19984.0577925
"2585","McCulloch County","Texas",2513.486593,16463.41403,61798.871795,13996.89316,143953.62735,149488.6156,102335.170345,15959.927075
"2586","McLennan County","Texas",754.453361868701,7407.71569945974,9135.09777934935,4671.77057544766,76036.4708194805,115446.132369481,90682.9757203896,3016.21698739351
"2587","McMullen County","Texas",1085.050789625,51584.767635,74574.283175,23019.030368,118893.758425,138001.813125,217369.75925,39639.9376325
"2588","Medina County","Texas",1233.93389369889,13892.0968668333,23359.0371983889,9791.34396466833,45536.7814022222,40095.28063,99213.0026544444,5990.29176803889
"2589","Menard County","Texas",1008.244175465,42976.72279,46620.3955625,12141.521553675,190758.397875,191204.745275,125677.3305675,14361.85089455
"2590","Midland County","Texas",2055.1593714634,4881.21110697447,5563.84624367596,3221.27246922723,358687.426176596,11217.9958916383,181982.193310638,4999.66339930851
"2591","Milam County","Texas",1676.95330856,21950.510615,14943.9419494,8678.477526185,63697.39527,73630.591616,44783.543991,7179.2138484
"2592","Mills County","Texas",1528.12124415,2639.634912,47405.027785,1205.12230965,88721.714175,125927.0841,99202.75291,2190.8853595
"2593","Mitchell County","Texas",966.23621671,10713.9339568,10424.3411208,6933.20346202,319926.63242,121906.88796,162050.40938,3262.7933192
"2594","Montague County","Texas",1638.06408712857,8642.91442257143,9089.18529214286,5247.69436152857,81437.1109214286,104799.407278571,135623.4581,5680.93705214286
"2595","Montgomery County","Texas",997.138999925424,6674.37362870992,12956.7970082627,6107.45701993305,10269.3636077873,14656.1924270322,100343.44545839,3686.22338818924
"2596","Moore County","Texas",2775.2378413,14315.3291025,43772.7121475,13471.7881975,70808.984245,388819.71475,182549.33755,12418.42272375
"2597","Morris County","Texas",939.793779833846,6501.93279492308,14093.0679282308,5369.90103789615,62602.3036692308,63437.0146330769,56915.6493023077,5967.15799736154
"2598","Nacogdoches County","Texas",1069.07326819784,9404.14888881892,13008.4943952838,5320.9667967073,34141.0669305405,99187.5616059459,171838.041272973,4581.73915154595
"2599","Navarro County","Texas",1279.00742732286,15872.6310985714,15722.6536875714,8335.70614861429,68937.0337942857,92796.5100742857,87692.5266142857,10121.1292291429
"2600","Newton County","Texas",719.836722639333,17911.7994897333,25016.6352526,5124.42409060667,109138.508299333,75979.0827253333,191549.343006667,8264.57120621333
"2601","Nolan County","Texas",1142.41238191857,8695.84242971428,10085.1256592857,3673.35915562857,285633.865542857,161120.428342857,180712.282857143,2493.12465094286
"2602","Nueces County","Texas",979.285733164493,6930.35694192319,7028.52652415072,2665.80278984681,12224.2002810449,174824.275153623,238840.577746377,2853.23951427826
"2603","Ochiltree County","Texas",2482.23463407143,12071.2194062857,12673.3859861429,9275.18216557143,152795.579014286,302909.821771429,290677.751885714,11017.7022838571
"2604","Oldham County","Texas",1895.92119182,32222.715314,50761.466738,7452.5964222,56727.261822,363056.45162,108536.917018,37831.63492
"2605","Orange County","Texas",1005.39324074054,6111.90409911622,10842.8819372676,3071.34109270865,115412.21386027,25524.1209819459,131423.438705405,3678.48912832784
"2606","Palo Pinto County","Texas",748.337646029333,12983.1090100267,13979.2035533333,5385.67188841,71274.6640226667,93868.9940226667,129608.44934,7865.40745870667
"2607","Panola County","Texas",1558.39872457091,13460.4682638636,12535.1940470909,7720.4488875,37063.36631,53669.81981,103817.226572273,7177.10944340909
"2608","Parker County","Texas",1267.88554899032,7926.36515094516,11360.9672957419,7643.42729926774,31941.85176,53117.0237025806,88493.3903403226,4937.2796422
"2609","Parmer County","Texas",8132.7018676,11136.0957124,18857.89837,11232.6298376,118122.807448,280832.14112,112316.632002,11240.335554
"2610","Pecos County","Texas",480.912473006667,69514.7725586667,64398.8465133333,10985.90549944,327783.449593333,150688.17886,208759.18756,17709.2647159667
"2611","Polk County","Texas",1445.07097726121,10416.2664941515,14258.8781673333,5354.2610044997,39132.7090326364,68067.9777918182,154433.784845455,7532.81136312121
"2612","Potter County","Texas",1130.86888414659,6607.40351549024,10285.8861863098,5064.94102413219,10691.2225633415,361286.710814634,173593.757782927,4400.13465426585
"2613","Presidio County","Texas",4181.194022,81657.33283,79845.64283,36447.05865,278318.3709,290380.7266,225317.8627,40851.82197
"2614","Rains County","Texas",1752.61461915,9867.29802275,19448.9288125,9752.80013825,44601.725055,70166.7662575,91192.3516425,8776.1333765
"2615","Randall County","Texas",1981.05715601667,8369.18644686524,13418.7134771905,4738.21424589333,12935.6228614286,341762.580038095,162435.326985714,4167.05971600476
